item_id,kind,title,state,region,category,lat,lng,media_count,difficulty,cost_per_day,duration_days,cuisine
attr-71,attraction,Naggar Castle,Himachal Pradesh,north,heritage,32.5486,76.0597,1,easy,1100,1,
attr-72,attraction,Jwalamukhi Temple,Himachal Pradesh,north,heritage,32.5486,76.0597,1,easy,900,1,
attr-73,attraction,Baidyanath (Deoghar) Temple,Jharkhand,east,heritage,23.4746,84.2678,1,easy,1000,1,
attr-74,attraction,Jagannath Temple (Ranchi),Jharkhand,east,heritage,23.4746,84.2678,1,easy,900,1,
attr-75,attraction,Netarhat Plateau,Jharkhand,east,heritage,23.4746,84.2678,1,easy,1100,1,
attr-76,attraction,Betla Fort (Palamu),Jharkhand,east,heritage,23.4746,84.2678,1,easy,1000,1,
attr-77,attraction,Parasnath Hill,Jharkhand,east,heritage,23.4746,84.2678,1,easy,1200,1,
attr-78,attraction,Jonha & Hundru Falls,Jharkhand,east,heritage,23.4746,84.2678,1,easy,900,1,
attr-79,attraction,Malhar Archaeological Site,Jharkhand,east,heritage,23.4746,84.2678,1,easy,1000,1,
attr-8,attraction,Srisailam Mallikarjuna Temple,Andhra Pradesh,south,heritage,13.8018,77.6095,1,easy,1400,2,
attr-80,attraction,Maithon Dam & Temple Area,Jharkhand,east,heritage,23.4746,84.2678,1,easy,900,1,
attr-81,attraction,Hampi (Group of Monuments),Karnataka,south,heritage,15.3358,76.461,1,easy,1400,2,
attr-82,attraction,Mysore Palace,Karnataka,south,heritage,15.3358,76.461,1,easy,1200,1,
attr-83,attraction,Belur Chennakeshava Temple,Karnataka,south,heritage,15.3358,76.461,1,easy,1100,1,
attr-84,attraction,Halebidu Temples,Karnataka,south,heritage,15.3358,76.461,1,easy,1100,1,
attr-85,attraction,Gol Gumbaz,Karnataka,south,heritage,15.3358,76.461,1,easy,1000,1,
attr-86,attraction,Badami Cave Temples,Karnataka,south,heritage,15.3358,76.461,1,easy,1000,1,
attr-87,attraction,Shravanabelagola,Karnataka,south,heritage,15.3358,76.461,1,easy,1100,1,
attr-88,attraction,Vijayanagara Archaeological Museum,Karnataka,south,heritage,15.3358,76.461,1,easy,900,1,
attr-89,attraction,Padmanabhaswamy Temple,Kerala,south,heritage,10.2881,76.5585,1,easy,1300,1,
attr-9,attraction,Tawang Monastery,Arunachal Pradesh,northeast,heritage,27.5387,93.8154,1,easy,1700,2,
attr-90,attraction,Mattancherry Palace,Kerala,south,heritage,10.2881,76.5585,1,easy,1100,1,
attr-91,attraction,Fort Kochi & Chinese Fishing Nets,Kerala,south,heritage,10.2881,76.5585,1,easy,1000,1,
attr-92,attraction,Kumarakom Backwater Heritage,Kerala,south,heritage,10.2881,76.5585,1,easy,1400,2,
attr-93,attraction,Bekal Fort,Kerala,south,heritage,10.2881,76.5585,1,easy,1000,1,
attr-94,attraction,Thrissur Pooram Grounds & Temple,Kerala,south,heritage,10.2881,76.5585,1,easy,1100,1,
attr-95,attraction,Hill Palace Museum,Kerala,south,heritage,10.2881,76.5585,1,easy,900,1,
attr-96,attraction,Athirapally Falls & Vazhachal,Kerala,south,heritage,10.2881,76.5585,1,easy,1200,1,
attr-97,attraction,Khajuraho Temples,Madhya Pradesh,central,heritage,22.5078,78.6684,1,easy,1400,2,
attr-98,attraction,Sanchi Stupa,Madhya Pradesh,central,heritage,22.5078,78.6684,1,easy,1200,1,
attr-99,attraction,Bhimbetka Rock Shelters,Madhya Pradesh,central,heritage,22.5078,78.6684,1,easy,1200,1,
gem-1,gem,Chand Baori Stepwell,Rajasthan,north,spiritual,27.0073,76.6066,6,easy,,,
gem-10,gem,Chitrakote Falls,Chhattisgarh,central,nature,19.1962,81.7152,6,easy,,,
gem-11,gem,Hampi Ruins,Karnataka,south,spiritual,15.3358,76.461,7,easy,,,
gem-12,gem,Valley of Flowers,Uttarakhand,north,nature,30.7431,79.6177,6,difficult,,,
gem-13,gem,Rann of Kutch,Gujarat,west,nature,23.7585,69.5106,6,easy,,,
gem-14,gem,Spiti Valley,Himachal Pradesh,north,culture,32.2244,78.0723,7,difficult,,,
gem-15,gem,Agumbe Rainforest,Karnataka,south,nature,13.5085,75.0963,6,moderate,,,
gem-16,gem,Tawang Monastery,Arunachal Pradesh,northeast,spiritual,27.5866,91.8574,7,moderate,,,
gem-17,gem,Nubra Valley,Ladakh,north,nature,34.5512,77.5507,7,difficult,,,
gem-18,gem,Dzukou Valley,Nagaland,northeast,nature,25.5517,94.1217,6,moderate,,,
gem-19,gem,Lonar Crater Lake,Maharashtra,west,nature,19.9831,76.4911,6,easy,,,
gem-2,gem,Mawlynnong Village,Meghalaya,northeast,culture,25.202,91.9155,6,moderate,,,
gem-20,gem,Magnetic Hill,Ladakh,north,nature,34.171,77.3525,6,easy,,,
gem-21,gem,Living Root Bridges,Meghalaya,northeast,nature,25.2065,91.8978,6,difficult,,,
gem-22,gem,Kolukkumalai Tea Estate,Tamil Nadu,south,nature,10.0827,77.2218,3,moderate,,,
gem-23,gem,Turtuk Village,Ladakh,north,culture,34.8447,76.828,6,moderate,,,
gem-24,gem,Hanle Dark Sky Reserve,Ladakh,north,nature,32.7715,78.9832,1,difficult,,,
gem-25,gem,Hemis Monastery,Ladakh,north,spiritual,33.9127,77.7032,7,easy,,,
gem-26,gem,Chitkul,Himachal Pradesh,north,culture,31.3518,78.4359,7,moderate,,,
gem-27,gem,Kalpa,Himachal Pradesh,north,culture,31.5778,78.2286,6,easy,,,
gem-28,gem,Kheerganga,Himachal Pradesh,north,adventure,31.9994,77.4703,6,difficult,,,
gem-29,gem,"Langza, Komic and Hikkim",Himachal Pradesh,north,culture,32.2756,78.0858,2,difficult,,,
gem-3,gem,Lepakshi Temple,Andhra Pradesh,south,spiritual,13.8018,77.6095,6,easy,,,
gem-30,gem,Chandrashila Summit,Uttarakhand,north,adventure,30.4865,79.2212,6,moderate,,,
gem-31,gem,Munsiyari,Uttarakhand,north,nature,30.0655,80.2345,6,moderate,,,
gem-32,gem,Kuldhara,Rajasthan,north,culture,26.8699,70.7851,6,easy,,,
gem-33,gem,Bundi,Rajasthan,north,heritage,25.4368,75.7361,7,moderate,,,
gem-34,gem,Jawai Bandh,Rajasthan,north,wildlife,25.1144,73.1475,6,easy,,,
gem-35,gem,Gurez Valley,Jammu and Kashmir,north,nature,34.6337,74.83,6,difficult,,,
gem-36,gem,Qila Mubarak,Punjab,north,heritage,30.2081,74.9375,7,easy,,,
gem-37,gem,Yana Rocks,Karnataka,south,nature,14.5786,74.5598,6,moderate,,,
gem-38,gem,Halebidu and Belur,Karnataka,south,spiritual,13.2168,75.9919,6,easy,,,
gem-39,gem,Half Moon Beach,Karnataka,south,beach,14.518,74.3309,1,moderate,,,
gem-4,gem,Dhanushkodi Ghost Town,Tamil Nadu,south,culture,9.1778,79.4178,6,moderate,,,
gem-40,gem,Athirappilly Falls,Kerala,south,nature,10.2881,76.5585,7,easy,,,
gem-41,gem,Gavi,Kerala,south,wildlife,9.4357,77.1595,6,moderate,,,
gem-42,gem,Varkala Cliffs,Kerala,south,beach,8.734,76.7253,7,easy,,,
gem-43,gem,Chembra Peak,Kerala,south,adventure,11.5123,76.0896,6,difficult,,,
gem-44,gem,Edakkal Caves,Kerala,south,heritage,11.6267,76.2355,6,moderate,,,
gem-45,gem,Hogenakkal Falls,Tamil Nadu,south,nature,12.1214,77.7777,6,moderate,,,
gem-46,gem,Lambasingi,Andhra Pradesh,south,nature,17.8182,82.4927,6,easy,,,
gem-47,gem,Borra Caves and Araku,Andhra Pradesh,south,heritage,18.2939,83.0597,6,moderate,,,
gem-48,gem,Kuntala Falls,Telangana,south,nature,19.285,78.503,3,moderate,,,
gem-49,gem,Ramappa Temple,Telangana,south,spiritual,18.2593,79.9432,1,easy,,,
gem-5,gem,Bhangarh Fort,Rajasthan,north,heritage,27.0955,76.2878,6,easy,,,
gem-50,gem,Chandipur Beach,Odisha,east,beach,21.47,87.02,6,easy,,,
gem-51,gem,Daringbadi,Odisha,east,nature,19.9161,84.1165,6,easy,,,
gem-52,gem,Satkosia Gorge,Odisha,east,wildlife,20.6041,84.9006,5,moderate,,,
gem-53,gem,Ajodhya Hills,West Bengal,east,nature,23.2867,86.1156,7,moderate,,,
gem-54,gem,Mousuni Island,West Bengal,east,beach,21.6597,88.2077,2,moderate,,,
gem-55,gem,Neora Valley National Park,West Bengal,east,wildlife,27.0548,88.7713,6,difficult,,,
gem-56,gem,Sandakphu,West Bengal,east,adventure,27.1044,88.0005,6,difficult,,,
gem-57,gem,Netarhat,Jharkhand,east,nature,23.4746,84.2678,6,easy,,,
gem-58,gem,Vikramshila Ruins,Bihar,east,spiritual,25.3191,87.2956,6,easy,,,
gem-59,gem,Harishchandragad,Maharashtra,west,adventure,19.3915,73.7939,6,difficult,,,
gem-6,gem,Ziro Valley,Arunachal Pradesh,northeast,nature,27.5387,93.8154,6,moderate,,,
gem-60,gem,Kaas Plateau,Maharashtra,west,nature,17.7224,73.8168,6,easy,,,
gem-61,gem,Sandhan Valley,Maharashtra,west,adventure,19.5136,73.6863,2,difficult,,,
gem-62,gem,Saputara,Gujarat,west,nature,20.5797,73.7479,6,easy,,,
gem-63,gem,Polo Forest,Gujarat,west,nature,23.9532,73.2815,6,moderate,,,
gem-64,gem,Little Rann of Kutch,Gujarat,west,wildlife,23.3,71.2,6,moderate,,,
gem-65,gem,Tambdi Surla Mahadev Temple,Goa,west,spiritual,15.4434,74.2454,6,easy,,,
gem-66,gem,Loktak Lake,Manipur,northeast,nature,24.5584,93.8132,6,moderate,,,
gem-67,gem,Unakoti,Tripura,northeast,spiritual,24.3167,92.0667,6,moderate,,,
gem-68,gem,Shnongpdeng,Meghalaya,northeast,nature,25.2076,92.0088,2,easy,,,
gem-69,gem,Nongriat Double-Decker Root Bridge,Meghalaya,northeast,adventure,25.251,91.6714,6,difficult,,,
gem-7,gem,Khajjiar,Himachal Pradesh,north,nature,32.5486,76.0597,6,easy,,,
gem-70,gem,Mechuka Valley,Arunachal Pradesh,northeast,culture,28.5987,94.1336,2,difficult,,,
gem-71,gem,Khonoma Green Village,Nagaland,northeast,culture,25.6543,94.022,1,moderate,,,
gem-72,gem,Phawngpui Blue Mountain,Mizoram,northeast,nature,22.6552,93.0465,6,difficult,,,
gem-73,gem,Dzongu,Sikkim,northeast,culture,27.5348,88.4891,6,moderate,,,
gem-74,gem,Haflong and Jatinga,Assam,northeast,culture,25.1645,93.0176,1,moderate,,,
gem-75,gem,Patalkot,Madhya Pradesh,central,nature,22.5078,78.6684,3,difficult,,,
gem-76,gem,Bhedaghat Marble Rocks,Madhya Pradesh,central,nature,23.1317,79.801,6,easy,,,
gem-77,gem,Mandu,Madhya Pradesh,central,heritage,22.3398,75.4055,6,easy,,,
gem-78,gem,Bhimbetka Rock Shelters,Madhya Pradesh,central,heritage,22.9374,77.6112,6,easy,,,
gem-79,gem,Kanger Valley Caves,Chhattisgarh,central,heritage,18.834,82.0201,3,moderate,,,
gem-8,gem,Gandikota Grand Canyon,Andhra Pradesh,south,nature,14.815,78.287,6,moderate,,,
gem-80,gem,Bhoramdeo Temple,Chhattisgarh,central,spiritual,22.1154,81.1483,6,easy,,,
gem-81,gem,Chunar Fort,Uttar Pradesh,central,heritage,25.1233,82.8762,6,easy,,,
gem-82,gem,Indian Coffee House,West Bengal,east,food,22.5761,88.36389,6,easy,,,
gem-83,gem,Leopold Cafe,Maharashtra,west,food,18.92271,72.83176,6,easy,,,
gem-85,gem,Mavalli Tiffin Rooms,Karnataka,south,food,12.95504,77.58543,6,easy,,,
gem-86,gem,Vidyarthi Bhavan,Karnataka,south,food,12.94501,77.57147,2,easy,,,
gem-87,gem,Glenary's,West Bengal,east,food,27.04301,88.26693,6,easy,,,
gem-88,gem,Flurys,West Bengal,east,food,22.55273,88.35259,6,easy,,,
gem-89,gem,Karim's,Delhi,north,food,28.65068,77.23296,6,easy,,,
gem-9,gem,Majuli Island,Assam,northeast,culture,26.9803,94.1574,7,easy,,,
gem-90,gem,Mocambo,West Bengal,east,food,22.5532545,88.3505349,5,easy,,,
gem-91,gem,Tunday Kababi,Uttar Pradesh,north,food,26.86179,80.90699,4,easy,,,
gem-92,gem,Paranthe Wali Gali,Delhi,north,food,28.65583333,77.22972222,6,easy,,,
gem-93,gem,Koshy's,Karnataka,south,food,12.9768336,77.60158093,6,easy,,,
gem-94,gem,Murugan Idli Shop,Tamil Nadu,south,food,13.03782,80.23016,3,easy,,,
gem-95,gem,Bademiya,Maharashtra,west,food,18.921936,72.834573,1,easy,,,
gem-96,gem,K. C. Das,West Bengal,east,food,23.2867,86.1156,6,easy,,,
gem-97,gem,Moti Mahal,Delhi,north,food,28.6465,77.2401,6,easy,,,
osm-10001208226,restaurant,Khandoli,Maharashtra,west,food,16.7117372,74.2411884,1,easy,,,egg
osm-10001430660,park,Kerala Tourism KDP Heritage Park Kanjangad,Kerala,south,nature,12.3142774,75.0901852,1,easy,,,
osm-10001474574,restaurant,Maay Marathi,Maharashtra,west,food,16.7006047,74.2394068,1,easy,,,
osm-10001906099,street food,महेश वडापाव,Maharashtra,west,food,16.6981482,74.2587778,1,easy,,,vada pav
osm-10002451828,memorial,Mahatma Ayyankali,Kerala,south,heritage,9.6817679,76.3382159,1,easy,,,
osm-10002635249,restaurant,Hotel kokan darbar,Maharashtra,west,food,17.9883214,73.9897076,1,easy,,,
osm-10002655732,restaurant,Hotel Ashirwad,Maharashtra,west,food,17.9910087,73.9907037,1,easy,,,
osm-10003453036,attraction,Statue,Maharashtra,west,heritage,18.4158485,74.0064916,1,easy,,,
osm-10003458679,temple,Jwala Maruti Mandir,Maharashtra,west,spiritual,18.4239089,74.0087149,1,easy,,,
osm-10003505167,peak,Ali Ratni Tibba,Himachal Pradesh,north,nature,32.098259,77.4062157,1,easy,,,
osm-10004034805,temple,Radha Krishna Temple,Gujarat,west,spiritual,20.8408821,70.4785124,1,easy,,,
osm-10004241056,restaurant,Gaarva Family restaurant,Maharashtra,west,food,18.5953786,73.7637126,1,easy,,,
osm-10004327957,park,Thoovaltheeram Amusement Park,Kerala,south,nature,11.0178781,75.8577936,1,easy,,,
osm-10004497517,street food,Khandeshi,Maharashtra,west,food,18.5948741,73.7640173,1,easy,,,
osm-10005858324,temple,Hanuman mandir,Maharashtra,west,spiritual,20.0597955,78.9594551,1,easy,,,
osm-10005858325,temple,Shitla mata mandir,Maharashtra,west,spiritual,20.0597169,78.9597772,1,easy,,,
osm-10005858630,temple,Hanuman mandir,Maharashtra,west,spiritual,20.052967,78.9571172,1,easy,,,
osm-10005858826,temple,Hanuman mandir,Maharashtra,west,spiritual,20.0558195,78.9472124,1,easy,,,
osm-10006351319,artwork,Rabindranath tagore statue,Maharashtra,west,culture,20.0521616,78.952442,1,easy,,,
osm-10006351320,artwork,DR. B.R Ambedkar statue,Maharashtra,west,culture,20.0543674,78.9523567,1,easy,,,
osm-10006392768,street food,Vyanketesh chinese,Maharashtra,west,food,20.0580449,78.9542526,1,easy,,,
osm-10006930127,artwork,Dr. B R Ambedkar,Karnataka,south,culture,12.9789476,77.5706327,1,easy,,,
osm-10008326173,temple,Mandir,Himachal Pradesh,north,spiritual,32.2446077,77.1836327,1,easy,,,
osm-10008859058,cafe,Yoga Cafe & Sauna,Himachal Pradesh,north,food,32.2651583,77.1799603,1,easy,,,
osm-10009232548,restaurant,Kamat Vegetarian Restaurant,Karnataka,south,food,12.9819129,77.6057536,1,easy,,,regional
osm-10009475717,restaurant,Virinchi Cafe,Karnataka,south,food,12.9688544,77.601449,1,easy,,,
osm-10009475817,cafe,Fuga,Karnataka,south,food,12.9688078,77.6013703,1,easy,,,
osm-10009663804,restaurant,Udupi Upachar,Karnataka,south,food,13.0522981,77.6042904,1,easy,,,south_indian;north_indian;juice;snacks
osm-10010582417,cafe,Cafe Peter,Maharashtra,west,food,18.5809231,73.7842257,1,easy,,,
osm-10011054775,temple,Erattassery Devi Temple,Kerala,south,spiritual,9.7471869,76.339895,1,easy,,,
osm-10011078705,temple,Ettezhathu,Kerala,south,spiritual,9.7255537,76.3429285,1,easy,,,
osm-10011100037,temple,Kalariyil,Kerala,south,spiritual,9.732143,76.3380569,1,easy,,,
osm-10011117323,temple,Puthumana,Kerala,south,spiritual,9.7272665,76.3370679,1,easy,,,
osm-10011125940,temple,Pallikulangara,Kerala,south,spiritual,9.7274861,76.340639,1,easy,,,
osm-10011129230,temple,Neyarapalli,Kerala,south,spiritual,9.725216,76.3355157,1,easy,,,
osm-10011129231,temple,Chirackal,Kerala,south,spiritual,9.7245768,76.3339641,1,easy,,,
osm-1001115423,picnic site,Park,Tamil Nadu,south,nature,12.9717795,80.1307463,1,easy,,,
osm-10011165922,ruins,Boat Jetty,Kerala,south,heritage,9.7144326,76.3447751,1,easy,,,
osm-10011614805,restaurant,Amritsari,Maharashtra,west,food,18.5955251,73.7686891,1,easy,,,indian
osm-10011904182,park,Utshav Park,Gujarat,west,nature,22.3258808,70.8224595,1,easy,,,
osm-10012248718,viewpoint,Thanneermukkam bund,Kerala,south,nature,9.6742308,76.3977781,1,easy,,,
osm-10012283815,temple,Chirayilthara,Kerala,south,spiritual,9.8579387,76.3032607,1,easy,,,
osm-10012284106,temple,Kattithara,Kerala,south,spiritual,9.8578604,76.3117734,1,easy,,,
osm-10012654526,beach,Perumpally,Kerala,south,beach,9.1668435,76.4493693,1,easy,,,
osm-10012654571,temple,chirakkal,Kerala,south,spiritual,9.1745395,76.4502232,1,easy,,,
osm-10012744271,restaurant,Vellore Kitchen,Tamil Nadu,south,food,12.9482665,79.1373947,1,easy,,,
osm-10013095289,cafe,Cafe Coffee Day,Tamil Nadu,south,food,12.838204,78.7912226,1,easy,,,coffee_shop
osm-10013473818,restaurant,Thali & more,Rajasthan,north,food,26.9109569,75.805667,1,easy,,,indian
osm-10013621150,street food,Muhil soup,Tamil Nadu,south,food,13.1248648,80.201448,1,easy,,,juice
osm-10013621154,street food,kebab kings,Tamil Nadu,south,food,13.1236664,80.2014737,1,easy,,,
osm-10013621156,cafe,mordern cofee,Tamil Nadu,south,food,13.1236413,80.2015038,1,easy,,,
osm-10013621161,cafe,MM Cafe,Tamil Nadu,south,food,13.124311,80.201478,1,easy,,,
osm-10013647188,cafe,Famous special tea,Maharashtra,west,food,18.5886019,73.7821713,1,easy,,,
osm-10014666973,artwork,Bhadrakali,Kerala,south,culture,9.8094959,76.3137967,1,easy,,,
osm-10015163287,gallery,Gallery G,Karnataka,south,culture,12.9743644,77.5988133,1,easy,,,
osm-10015389086,restaurant,Bao Bangalore,Karnataka,south,food,12.9692297,77.6478401,1,easy,,,asian
osm-10015878279,temple,Sri Laxmidevi Srinivasa temple,Karnataka,south,spiritual,12.9488704,76.3280539,1,easy,,,
osm-10017384618,cafe,Chitra Cafe,Tamil Nadu,south,food,10.083605,78.780455,1,easy,,,
osm-10018634934,cafe,Frozen Bottle,Maharashtra,west,food,19.8776888,75.3594429,1,easy,,,dessert
osm-10019207387,restaurant,Pin valley dhaba,Himachal Pradesh,north,food,32.0439255,78.0901096,1,easy,,,regional
osm-10020400470,restaurant,Spice Route,Maharashtra,west,food,20.0134297,73.7421663,1,easy,,,regional;international;sandwich
osm-10020811265,restaurant,Thawa,Kerala,south,food,12.6447776,74.9251649,1,easy,,,
osm-10021297574,restaurant,The Gazebo world of Veg,Maharashtra,west,food,18.5899183,73.7672636,1,easy,,,
osm-10022352327,street food,Bikaner Sweets,Haryana,north,food,28.3994933,76.9602551,1,easy,,,indian_sweets;gulab_jamun;rasgulla;samosa;chole_bhature
osm-10024833046,peak,Trengo Ri,Arunachal Pradesh,northeast,nature,28.1513143,92.6776561,1,easy,,,
osm-10024920972,viewpoint,Ranipuram,Kerala,south,nature,12.4206202,75.3503999,1,easy,,,
osm-1002516915,restaurant,Blue Waves,Goa,west,food,15.3103725,73.9022845,1,easy,,,
osm-1002523466,restaurant,Island View Restaurant,Goa,west,food,15.3198731,73.899254,1,easy,,,
osm-1002534290,beach,Arossim Beach,Goa,west,beach,15.3351328,73.8929125,1,easy,,,
osm-10026059252,garden,geetha estate,Kerala,south,nature,11.7651561,75.8702692,1,easy,,,
osm-10026087424,mosque,Kunjome Juma Masjid,Kerala,south,spiritual,11.7628991,75.8429812,1,easy,,,
osm-10027627147,church,St.Alphonsa's Church,Kerala,south,spiritual,8.9363878,76.7806695,1,easy,,,
osm-10027974811,temple,Shiv mandir,Maharashtra,west,spiritual,20.0551189,78.9549844,1,easy,,,
osm-10028609488,attraction,Meenmutty WaterFalls,Kerala,south,heritage,11.7262789,75.8871928,1,easy,,,
osm-10028980017,attraction,Illikkalkallu Back view,Kerala,south,heritage,9.7460641,76.8204808,1,easy,,,
osm-10029222554,park,Farmhouse,Andhra Pradesh,south,nature,16.2886539,80.684141,1,easy,,,
osm-10030379037,peak,Balbadri,Jharkhand,east,nature,25.2408954,87.4902917,1,easy,,,
osm-10030384130,peak,Daman-I-Koh,Jharkhand,east,nature,25.2552079,87.5409631,1,easy,,,
osm-10030384131,fort,Teliagarhi Fort,Jharkhand,east,heritage,25.2608909,87.5394871,1,easy,,,
osm-10030875228,restaurant,The Vellore Kitchen,Tamil Nadu,south,food,12.9497671,79.1374152,1,easy,,,
osm-10030893651,cafe,Fortune Deli,Tamil Nadu,south,food,12.9500445,79.138894,1,easy,,,
osm-10030912302,museum,Government Museum - Vellore,Tamil Nadu,south,culture,12.919388,79.1301053,1,easy,,,
osm-10031166188,shrine,small church,Kerala,south,spiritual,11.5418072,76.0390064,1,easy,,,
osm-10032026857,cafe,Café Nosh,Karnataka,south,food,13.0688434,77.5803865,1,easy,,,
osm-10032026859,restaurant,Travellers Bungalow,Karnataka,south,food,12.9702291,77.6458147,1,easy,,,
osm-10032026861,restaurant,The Woodpegger,Karnataka,south,food,13.040585,77.6196662,1,easy,,,
osm-10032029870,street food,Three star fast food corner,Kerala,south,food,9.6715509,76.4095268,1,easy,,,
osm-10032117240,restaurant,Cafe Amudham,Karnataka,south,food,12.9477787,77.592107,1,easy,,,regional
osm-10032117268,memorial,16th (The Queen's) Lancers,Karnataka,south,heritage,12.9541208,77.604649,1,easy,,,
osm-10032174054,street food,Khazana Food Paradise,Karnataka,south,food,12.9641889,77.6055336,1,easy,,,regional
osm-10032744615,artwork,Shaheed Tantiya Bhil,Madhya Pradesh,central,culture,22.504637,75.797547,1,easy,,,
osm-10032755333,monastery,Tantiya Bhil Temple,Madhya Pradesh,central,spiritual,22.505416,75.7996938,1,easy,,,
osm-10032901881,street food,Raj Lakshmi Momos Corner,Karnataka,south,food,12.9982887,77.5491294,1,easy,,,
