user_id,persona,home_state,home_region,home_lat,home_lng,age_band,party,budget,activity,signed_up
u0000274,weekend-escaper,Maharashtra,west,18.6414,72.8722,25-34,family,moderate,3,2025-05-31
u0000275,beach-and-slow,Madhya Pradesh,central,26.2183,78.1828,35-44,solo,comfortable,1,2024-08-22
u0000276,beach-and-slow,Rajasthan,north,28.0229,73.3119,55+,solo,shoestring,1,2025-02-05
u0000277,weekend-escaper,Andhra Pradesh,south,17.6868,83.2185,25-34,family,premium,1,2025-02-08
u0000278,heritage-seeker,Rajasthan,north,26.838,70.9,18-24,solo,shoestring,2,2024-05-02
u0000279,weekend-escaper,Karnataka,south,12.9141,74.856,25-34,friends,moderate,1,2025-04-26
u0000280,weekend-escaper,Kerala,south,9.5916,77.1603,18-24,couple,moderate,1,2025-03-08
u0000281,mountain-walker,Chhattisgarh,central,21.2514,81.6296,35-44,couple,moderate,2,2025-05-27
u0000282,heritage-seeker,West Bengal,east,27.041,88.2663,25-34,family,premium,1,2025-06-19
u0000283,weekend-escaper,Bihar,east,25.1367,85.4438,55+,family,shoestring,5,2024-03-23
u0000284,beach-and-slow,Assam,northeast,26.95,94.17,25-34,family,moderate,1,2025-07-19
u0000285,heritage-seeker,Kerala,south,9.5916,77.1603,35-44,family,shoestring,1,2025-08-08
u0000286,mountain-walker,Maharashtra,west,19.076,72.8777,45-54,couple,comfortable,2,2024-04-24
u0000287,pilgrim,Gujarat,west,21.1702,72.8311,18-24,couple,moderate,1,2025-01-18
u0000288,weekend-escaper,Tamil Nadu,south,11.4102,76.695,25-34,solo,moderate,1,2024-07-23
u0000289,mountain-walker,Tamil Nadu,south,11.3494,76.7956,35-44,solo,comfortable,1,2025-04-21
u0000290,family-holiday,Tamil Nadu,south,13.0827,80.2707,35-44,solo,shoestring,1,2024-07-06
u0000291,weekend-escaper,Tamil Nadu,south,13.0827,80.2707,35-44,couple,shoestring,1,2025-05-01
u0000292,heritage-seeker,Gujarat,west,23.2156,72.6369,25-34,solo,moderate,1,2025-04-17
u0000293,food-first,Delhi,north,28.6139,77.209,35-44,couple,moderate,1,2024-05-05
u0000294,weekend-escaper,West Bengal,east,27.06,88.47,18-24,family,moderate,39,2024-08-11
u0000295,family-holiday,Andhra Pradesh,south,17.6868,83.2185,55+,couple,shoestring,1,2024-04-03
u0000296,heritage-seeker,Bihar,east,25.1367,85.4438,25-34,friends,shoestring,1,2025-03-11
u0000297,beach-and-slow,Andaman & Nicobar,north,11.6234,92.7265,18-24,couple,comfortable,2,2024-11-01
u0000298,food-first,Maharashtra,west,18.6414,72.8722,18-24,friends,comfortable,3,2025-07-20
u0000299,mountain-walker,West Bengal,east,21.627,87.509,25-34,family,comfortable,2,2025-01-30
u0000300,beach-and-slow,Maharashtra,west,19.076,72.8777,35-44,solo,moderate,1,2024-03-23
u0000301,weekend-escaper,Madhya Pradesh,central,23.1765,75.7885,55+,couple,shoestring,1,2024-05-15
u0000302,beach-and-slow,Bihar,east,24.6961,84.9911,35-44,solo,comfortable,1,2025-05-15
u0000303,weekend-escaper,Andhra Pradesh,south,17.6868,83.2185,35-44,family,premium,5,2025-03-14
u0000304,mountain-walker,Chhattisgarh,central,21.2514,81.6296,25-34,friends,premium,1,2025-03-18
u0000305,beach-and-slow,West Bengal,east,22.5726,88.3639,45-54,couple,comfortable,1,2025-07-11
u0000306,food-first,Gujarat,west,23.0225,72.5714,45-54,couple,moderate,1,2025-10-01
u0000307,heritage-seeker,Bihar,east,25.1367,85.4438,55+,couple,moderate,1,2024-06-28
u0000308,heritage-seeker,Madhya Pradesh,central,22.7196,75.8577,35-44,couple,moderate,1,2025-07-11
u0000309,weekend-escaper,Kerala,south,11.2588,75.7804,18-24,couple,moderate,1,2025-01-19
u0000310,mountain-walker,Maharashtra,west,19.7645,74.4762,55+,solo,comfortable,6,2025-09-14
u0000311,mountain-walker,Madhya Pradesh,central,23.2599,77.4126,25-34,couple,shoestring,1,2025-05-16
u0000312,heritage-seeker,Rajasthan,north,24.5926,72.7156,18-24,family,shoestring,1,2024-06-10
u0000313,beach-and-slow,Odisha,east,20.2961,85.8245,18-24,family,shoestring,2,2024-04-07
u0000314,weekend-escaper,Tamil Nadu,south,12.6269,80.1927,25-34,couple,comfortable,1,2024-05-18
u0000315,weekend-escaper,Himachal Pradesh,north,32.2464,78.0349,25-34,family,comfortable,1,2025-09-16
u0000316,food-first,Maharashtra,west,18.7546,73.4062,18-24,couple,comfortable,3,2024-08-12
u0000317,family-holiday,Rajasthan,north,28.0229,73.3119,45-54,couple,moderate,1,2025-02-26
u0000318,weekend-escaper,Himachal Pradesh,north,32.219,76.3234,18-24,friends,comfortable,11,2025-02-18
u0000319,weekend-escaper,Uttar Pradesh,central,26.4499,80.3319,55+,solo,comfortable,1,2024-05-03
u0000320,weekend-escaper,Karnataka,south,12.9141,74.856,35-44,family,comfortable,1,2024-10-11
u0000321,beach-and-slow,Uttar Pradesh,central,26.8467,80.9462,25-34,couple,premium,1,2024-06-19
u0000322,family-holiday,Odisha,east,19.8876,86.0945,18-24,couple,shoestring,1,2025-03-18
u0000323,family-holiday,Kerala,south,8.7379,76.7163,25-34,couple,shoestring,1,2025-02-05
u0000324,heritage-seeker,Maharashtra,west,18.7546,73.4062,25-34,solo,premium,2,2024-05-16
u0000325,weekend-escaper,Uttarakhand,north,29.3803,79.4636,35-44,solo,premium,9,2025-09-13
u0000326,mountain-walker,Uttar Pradesh,central,27.1767,78.0081,45-54,family,premium,20,2024-04-22
u0000327,beach-and-slow,Chhattisgarh,central,21.2514,81.6296,25-34,solo,premium,1,2024-06-25
u0000328,family-holiday,Karnataka,south,13.3161,75.772,55+,friends,shoestring,12,2024-12-02
u0000329,mountain-walker,Rajasthan,north,26.4499,74.6399,35-44,family,moderate,3,2024-08-07
u0000330,family-holiday,Tamil Nadu,south,11.4102,76.695,35-44,couple,moderate,1,2025-05-14
u0000331,heritage-seeker,Karnataka,south,15.335,76.46,45-54,solo,shoestring,4,2025-08-10
u0000332,heritage-seeker,Uttarakhand,north,30.4598,78.0644,55+,solo,shoestring,2,2024-02-10
u0000333,family-holiday,Ladakh,north,34.1526,77.5771,55+,solo,moderate,3,2025-03-05
u0000334,mountain-walker,Jammu & Kashmir,north,34.0837,74.7973,25-34,family,comfortable,21,2024-01-09
u0000335,family-holiday,West Bengal,east,21.627,87.509,45-54,couple,shoestring,1,2024-10-24
u0000336,weekend-escaper,Maharashtra,west,19.7645,74.4762,25-34,family,premium,2,2024-08-03
u0000337,family-holiday,Kerala,south,9.5916,77.1603,55+,family,premium,1,2024-11-04
u0000338,heritage-seeker,Kerala,south,8.5241,76.9366,55+,solo,comfortable,1,2025-03-15
u0000339,weekend-escaper,Arunachal Pradesh,northeast,27.0844,93.6053,45-54,friends,shoestring,2,2024-04-21
u0000340,family-holiday,West Bengal,east,27.06,88.47,55+,family,moderate,1,2025-06-13
u0000341,family-holiday,Tamil Nadu,south,8.0883,77.5385,18-24,friends,moderate,3,2024-02-14
u0000342,food-first,Rajasthan,north,24.5854,73.7125,18-24,couple,premium,1,2024-05-03
u0000343,heritage-seeker,Andaman & Nicobar,north,11.6234,92.7265,25-34,couple,moderate,2,2024-04-07
u0000344,heritage-seeker,West Bengal,east,22.5726,88.3639,55+,family,moderate,1,2024-04-08
u0000345,pilgrim,Rajasthan,north,24.5926,72.7156,55+,friends,moderate,2,2025-08-05
u0000346,family-holiday,Himachal Pradesh,north,31.1048,77.1734,55+,family,comfortable,1,2025-06-14
u0000347,heritage-seeker,Nagaland,northeast,25.6751,94.11,18-24,solo,comfortable,1,2024-07-06
u0000348,mountain-walker,Gujarat,west,21.1702,72.8311,25-34,family,shoestring,2,2024-08-17
u0000349,heritage-seeker,Mizoram,northeast,23.7271,92.7176,55+,solo,premium,1,2024-01-20
u0000350,mountain-walker,Himachal Pradesh,north,32.2432,77.1892,35-44,couple,premium,2,2025-05-10
u0000351,mountain-walker,Karnataka,south,15.918,75.685,35-44,couple,shoestring,1,2025-06-18
u0000352,pilgrim,West Bengal,east,27.041,88.2663,18-24,solo,shoestring,1,2025-07-28
u0000353,family-holiday,Uttarakhand,north,29.53,78.7747,45-54,couple,premium,3,2024-10-01
u0000354,heritage-seeker,Uttarakhand,north,30.4598,78.0644,25-34,couple,comfortable,1,2025-02-06
u0000355,pilgrim,Tamil Nadu,south,9.9252,78.1198,25-34,couple,moderate,2,2024-05-10
u0000356,family-holiday,Odisha,east,20.2961,85.8245,25-34,family,moderate,2,2025-09-06
u0000357,pilgrim,Karnataka,south,12.9141,74.856,35-44,solo,comfortable,1,2025-02-09
u0000358,mountain-walker,West Bengal,east,27.06,88.47,55+,couple,comfortable,1,2024-11-19
u0000359,family-holiday,Maharashtra,west,19.9975,73.7898,18-24,family,comfortable,2,2025-09-13
u0000360,heritage-seeker,Uttarakhand,north,30.529,79.5666,18-24,friends,moderate,1,2025-07-03
u0000361,weekend-escaper,Uttar Pradesh,central,26.7922,82.1998,35-44,couple,moderate,1,2024-08-31
u0000362,weekend-escaper,Chhattisgarh,central,21.2514,81.6296,18-24,friends,comfortable,5,2025-03-27
u0000363,weekend-escaper,Karnataka,south,15.918,75.685,25-34,family,comfortable,13,2024-12-09
u0000364,heritage-seeker,Bihar,east,24.6961,84.9911,35-44,friends,shoestring,1,2025-10-01
u0000365,heritage-seeker,Andhra Pradesh,south,13.6288,79.4192,45-54,family,shoestring,6,2025-02-19
u0000366,heritage-seeker,Bihar,east,25.5941,85.1376,35-44,solo,moderate,2,2024-08-02
u0000367,pilgrim,Karnataka,south,13.3409,74.7421,35-44,friends,shoestring,2,2024-06-06
u0000368,weekend-escaper,Maharashtra,west,19.076,72.8777,45-54,family,premium,1,2025-01-01
u0000369,beach-and-slow,Uttar Pradesh,central,26.8467,80.9462,55+,friends,moderate,1,2024-11-08
u0000370,food-first,Meghalaya,northeast,25.5788,91.8933,35-44,solo,comfortable,1,2025-07-14
u0000371,family-holiday,Assam,northeast,26.5775,93.1711,18-24,couple,moderate,2,2024-02-26
u0000372,beach-and-slow,Gujarat,west,21.1702,72.8311,25-34,family,moderate,1,2025-03-17
u0000373,mountain-walker,Karnataka,south,13.3409,74.7421,18-24,family,comfortable,2,2024-10-17
u0000374,heritage-seeker,Andhra Pradesh,south,17.6868,83.2185,35-44,solo,premium,2,2025-04-04
u0000375,heritage-seeker,Tamil Nadu,south,8.0883,77.5385,55+,solo,shoestring,1,2024-02-23
u0000376,heritage-seeker,Gujarat,west,22.3072,73.1812,35-44,family,premium,4,2024-04-24
u0000377,pilgrim,Karnataka,south,15.335,76.46,45-54,solo,premium,2,2024-05-23
u0000378,heritage-seeker,Sikkim,northeast,27.3,88.24,35-44,family,moderate,1,2024-11-17
u0000379,food-first,Tamil Nadu,south,10.7905,78.7047,18-24,couple,moderate,1,2025-04-07
u0000380,mountain-walker,Uttarakhand,north,29.3803,79.4636,35-44,family,shoestring,8,2024-09-14
u0000381,weekend-escaper,Uttarakhand,north,27.4924,77.6737,35-44,couple,shoestring,1,2024-05-11
u0000382,heritage-seeker,Rajasthan,north,28.0229,73.3119,18-24,solo,premium,1,2024-02-01
u0000383,mountain-walker,Madhya Pradesh,central,26.2183,78.1828,35-44,couple,moderate,1,2024-06-26
u0000384,pilgrim,Rajasthan,north,26.2389,73.0243,35-44,friends,moderate,1,2024-04-06
u0000385,weekend-escaper,Bihar,east,24.6961,84.9911,45-54,couple,premium,2,2024-11-13
u0000386,beach-and-slow,Tamil Nadu,south,10.787,79.1378,35-44,family,shoestring,1,2025-05-07
u0000387,heritage-seeker,Maharashtra,west,18.5204,73.8567,18-24,solo,moderate,1,2025-04-19
u0000388,family-holiday,Rajasthan,north,26.4499,74.6399,55+,family,moderate,2,2024-04-12
u0000389,pilgrim,Uttar Pradesh,central,26.4499,80.3319,45-54,couple,shoestring,1,2025-02-19
u0000390,family-holiday,Madhya Pradesh,central,23.4794,77.7392,18-24,solo,comfortable,7,2025-04-04
u0000391,family-holiday,Tamil Nadu,south,10.787,79.1378,25-34,couple,comfortable,4,2025-05-12
u0000392,family-holiday,Odisha,east,19.8135,85.8312,25-34,couple,moderate,3,2025-03-13
u0000393,heritage-seeker,Kerala,south,8.5241,76.9366,45-54,couple,premium,2,2024-02-15
u0000394,beach-and-slow,Kerala,south,11.6854,76.132,18-24,solo,premium,2,2025-02-03
u0000395,heritage-seeker,Madhya Pradesh,central,23.1815,79.9864,18-24,couple,comfortable,1,2024-02-26
u0000396,pilgrim,Assam,northeast,26.95,94.17,18-24,solo,moderate,1,2025-09-19
u0000397,mountain-walker,Madhya Pradesh,central,23.2599,77.4126,55+,solo,shoestring,3,2024-12-27
u0000398,family-holiday,Rajasthan,north,26.4899,74.5511,55+,couple,comfortable,1,2024-08-28
u0000399,beach-and-slow,Bihar,east,24.6961,84.9911,25-34,couple,moderate,6,2024-11-13
u0000400,heritage-seeker,Kerala,south,11.2588,75.7804,35-44,solo,shoestring,3,2024-02-02
u0000401,pilgrim,Himachal Pradesh,north,32.5387,75.9707,45-54,friends,moderate,1,2024-07-15
u0000402,family-holiday,Assam,northeast,26.95,94.17,35-44,family,shoestring,3,2025-06-27
u0000403,weekend-escaper,Maharashtra,west,21.1458,79.0882,18-24,family,moderate,1,2024-10-12
u0000404,mountain-walker,West Bengal,east,21.627,87.509,35-44,couple,moderate,1,2025-07-15
u0000405,pilgrim,Rajasthan,north,26.838,70.9,45-54,family,moderate,3,2025-01-29
u0000406,heritage-seeker,Andaman & Nicobar,north,11.6234,92.7265,45-54,couple,comfortable,1,2025-09-19
u0000407,weekend-escaper,Meghalaya,northeast,25.5788,91.8933,25-34,family,shoestring,1,2025-07-23
u0000408,food-first,Rajasthan,north,26.9157,70.9083,18-24,solo,moderate,1,2024-04-23
u0000409,weekend-escaper,Gujarat,west,22.3072,73.1812,45-54,solo,premium,1,2025-05-03
u0000410,weekend-escaper,Karnataka,south,12.2958,76.6394,25-34,couple,shoestring,1,2024-09-17
u0000411,beach-and-slow,Assam,northeast,26.95,94.17,55+,couple,shoestring,1,2024-04-24
u0000412,mountain-walker,West Bengal,east,27.06,88.47,55+,couple,shoestring,2,2024-02-25
u0000413,heritage-seeker,Odisha,east,20.2961,85.8245,18-24,couple,premium,2,2025-07-15
u0000414,weekend-escaper,Kerala,south,9.5916,77.1603,35-44,couple,comfortable,3,2025-06-05
u0000415,heritage-seeker,Uttarakhand,north,27.4924,77.6737,35-44,solo,premium,1,2024-04-03
u0000416,food-first,West Bengal,east,26.7271,88.3953,45-54,couple,premium,1,2024-05-31
u0000417,food-first,Maharashtra,west,19.8762,75.3433,25-34,couple,comfortable,1,2024-12-21
u0000418,heritage-seeker,Karnataka,south,12.9716,77.5946,35-44,family,moderate,2,2024-08-29
u0000419,beach-and-slow,Rajasthan,north,24.8887,74.6269,35-44,family,premium,1,2024-11-13
u0000420,weekend-escaper,Kerala,south,9.9312,76.2673,25-34,solo,comfortable,1,2024-07-23
u0000421,beach-and-slow,Andhra Pradesh,south,16.5062,80.648,35-44,solo,moderate,4,2025-06-29
u0000422,beach-and-slow,Kerala,south,9.5916,77.1603,35-44,friends,moderate,7,2024-03-11
u0000423,heritage-seeker,Tamil Nadu,south,12.6269,80.1927,35-44,solo,moderate,2,2025-02-14
u0000424,mountain-walker,Meghalaya,northeast,25.27,91.732,25-34,couple,shoestring,1,2024-12-02
u0000425,pilgrim,Uttar Pradesh,central,26.8467,80.9462,55+,friends,moderate,1,2025-06-01
u0000426,weekend-escaper,Gujarat,west,22.3072,73.1812,45-54,family,moderate,1,2024-03-23
u0000427,heritage-seeker,Kerala,south,11.2588,75.7804,18-24,friends,moderate,1,2025-03-29
u0000428,pilgrim,Madhya Pradesh,central,25.3518,78.6417,25-34,family,moderate,1,2024-10-19
u0000429,family-holiday,Jammu & Kashmir,north,32.7266,74.857,18-24,couple,moderate,1,2025-06-14
u0000430,heritage-seeker,Assam,northeast,26.95,94.17,35-44,couple,comfortable,1,2024-06-18
u0000431,family-holiday,Himachal Pradesh,north,32.01,77.3152,35-44,couple,comfortable,1,2025-07-25
u0000432,family-holiday,Uttarakhand,north,27.4924,77.6737,45-54,couple,premium,1,2024-10-31
u0000433,beach-and-slow,Bihar,east,25.1367,85.4438,18-24,family,premium,1,2024-05-20
u0000434,heritage-seeker,Karnataka,south,12.9716,77.5946,55+,couple,premium,1,2024-03-18
u0000435,food-first,Rajasthan,north,26.4499,74.6399,35-44,couple,shoestring,1,2025-02-22
u0000436,family-holiday,Maharashtra,west,19.9975,73.7898,55+,family,comfortable,1,2025-05-04
u0000437,heritage-seeker,Karnataka,south,12.3375,75.8069,45-54,couple,moderate,1,2025-07-08
u0000438,weekend-escaper,Maharashtra,west,17.9307,73.6477,25-34,family,comfortable,5,2025-01-12
u0000439,food-first,Kerala,south,10.0889,77.0595,45-54,solo,moderate,4,2024-08-19
u0000440,food-first,Rajasthan,north,26.9157,70.9083,35-44,family,moderate,1,2024-03-12
u0000441,family-holiday,Himachal Pradesh,north,32.2432,77.1892,25-34,couple,moderate,1,2025-09-26
u0000442,heritage-seeker,Madhya Pradesh,central,25.3518,78.6417,18-24,couple,shoestring,1,2024-12-27
u0000443,heritage-seeker,West Bengal,east,21.627,87.509,55+,friends,comfortable,7,2025-07-11
u0000444,weekend-escaper,Karnataka,south,12.9716,77.5946,45-54,solo,moderate,2,2024-12-02
u0000445,family-holiday,Maharashtra,west,18.5204,73.8567,25-34,solo,comfortable,2,2025-04-22
u0000446,heritage-seeker,Maharashtra,west,18.5204,73.8567,18-24,family,moderate,1,2024-09-11
u0000447,heritage-seeker,Meghalaya,northeast,25.27,91.732,18-24,couple,comfortable,2,2024-09-03
u0000448,weekend-escaper,Tamil Nadu,south,11.3494,76.7956,25-34,family,comfortable,2,2025-04-25
u0000449,family-holiday,Bihar,east,25.1367,85.4438,55+,couple,shoestring,8,2024-10-24
u0000450,heritage-seeker,Tamil Nadu,south,9.9252,78.1198,25-34,couple,premium,2,2024-06-18
u0000451,weekend-escaper,Himachal Pradesh,north,32.5387,75.9707,45-54,friends,moderate,6,2024-08-22
u0000452,heritage-seeker,Karnataka,south,14.5479,74.3188,25-34,friends,premium,1,2025-07-20
u0000453,family-holiday,Rajasthan,north,26.4899,74.5511,18-24,family,comfortable,14,2024-11-02
u0000454,beach-and-slow,Punjab,north,31.634,74.8723,18-24,couple,moderate,1,2025-06-06
u0000455,family-holiday,Arunachal Pradesh,northeast,27.0844,93.6053,18-24,solo,moderate,1,2025-02-01
u0000456,family-holiday,Rajasthan,north,26.4899,74.5511,18-24,solo,moderate,1,2025-01-20
u0000457,weekend-escaper,Madhya Pradesh,central,24.8318,79.9199,35-44,family,shoestring,3,2025-02-19
u0000458,heritage-seeker,Himachal Pradesh,north,32.219,76.3234,35-44,couple,shoestring,1,2024-07-31
u0000459,pilgrim,Rajasthan,north,24.8887,74.6269,55+,family,moderate,1,2025-03-01
u0000460,heritage-seeker,Gujarat,west,22.3072,73.1812,35-44,couple,moderate,1,2024-05-18
u0000461,weekend-escaper,Gujarat,west,23.0225,72.5714,25-34,solo,moderate,1,2025-01-22
u0000462,mountain-walker,Uttarakhand,north,30.4598,78.0644,18-24,couple,shoestring,2,2024-08-15
u0000463,weekend-escaper,Karnataka,south,12.2958,76.6394,35-44,solo,moderate,1,2024-04-30
u0000464,heritage-seeker,Madhya Pradesh,central,23.1765,75.7885,35-44,family,moderate,2,2024-05-10
u0000465,family-holiday,Andhra Pradesh,south,17.6868,83.2185,35-44,solo,moderate,1,2024-11-03
u0000466,weekend-escaper,Karnataka,south,15.335,76.46,25-34,family,moderate,2,2025-04-04
u0000467,pilgrim,Bihar,east,25.1367,85.4438,55+,family,comfortable,5,2025-03-02
u0000468,family-holiday,Karnataka,south,12.3375,75.8069,35-44,family,moderate,3,2025-05-22
u0000469,mountain-walker,Rajasthan,north,26.4899,74.5511,55+,couple,comfortable,1,2025-09-11
u0000470,food-first,Rajasthan,north,26.9157,70.9083,35-44,solo,comfortable,1,2024-01-06
u0000471,family-holiday,Odisha,east,20.2961,85.8245,45-54,friends,shoestring,3,2025-01-01
u0000472,mountain-walker,Uttarakhand,north,27.4924,77.6737,18-24,family,moderate,1,2025-09-07
u0000473,mountain-walker,Madhya Pradesh,central,23.2599,77.4126,18-24,family,moderate,1,2024-12-27
u0000474,weekend-escaper,Maharashtra,west,19.8762,75.3433,55+,couple,comfortable,1,2024-02-26
u0000475,food-first,Maharashtra,west,21.1458,79.0882,45-54,couple,shoestring,1,2025-06-20
u0000476,beach-and-slow,Andhra Pradesh,south,16.5062,80.648,18-24,solo,moderate,1,2024-11-21
u0000477,pilgrim,Maharashtra,west,18.6414,72.8722,55+,friends,moderate,2,2025-09-29
u0000478,mountain-walker,Tripura,northeast,23.8315,91.2868,25-34,solo,comfortable,1,2024-11-25
u0000479,family-holiday,Kerala,south,11.6854,76.132,35-44,solo,premium,1,2025-09-05
u0000480,pilgrim,Rajasthan,north,24.5854,73.7125,55+,friends,comfortable,1,2024-11-30
u0000481,weekend-escaper,Gujarat,west,21.1702,72.8311,55+,couple,moderate,1,2024-11-23
u0000482,mountain-walker,Maharashtra,west,18.6414,72.8722,35-44,couple,shoestring,10,2024-01-14
u0000483,pilgrim,Bihar,east,25.5941,85.1376,18-24,solo,moderate,2,2025-02-16
u0000484,heritage-seeker,Chhattisgarh,central,21.2514,81.6296,55+,family,premium,1,2024-08-20
u0000485,heritage-seeker,Arunachal Pradesh,northeast,27.586,91.859,25-34,couple,moderate,1,2025-05-30
